Date,Open,High,Low,Close,Adj Close,Volume
1986-09-19,2675.000000,2675.000000,2665.000000,2665.000000,2665.000000,10000
1986-09-22,2675.000000,2675.000000,2675.000000,2675.000000,2675.000000,10000
1986-09-23,2625.000000,2625.000000,2625.000000,2625.000000,2625.000000,30000
1986-09-24,2660.000000,2660.000000,2660.000000,2660.000000,2660.000000,24000
1986-09-25,2670.000000,2670.000000,2670.000000,2670.000000,2670.000000,10000
1986-09-26,2625.000000,2625.000000,2625.000000,2625.000000,2625.000000,40000
1986-09-29,2625.000000,2625.000000,2625.000000,2625.000000,2625.000000,4000
1986-09-30,2625.000000,2625.000000,2625.000000,2625.000000,2625.000000,30000
1986-10-01,2625.000000,2670.000000,2625.000000,2650.000000,2650.000000,7000
1986-10-02,2670.000000,2670.000000,2670.000000,2670.000000,2670.000000,8000
1986-10-03,2625.000000,2625.000000,2625.000000,2625.000000,2625.000000,30000
1986-10-06,2670.000000,2670.000000,2670.000000,2670.000000,2670.000000,30000
1986-10-07,2670.000000,2670.000000,2670.000000,2670.000000,2670.000000,30000
1986-10-08,2670.000000,2670.000000,2670.000000,2670.000000,2670.000000,2000
1986-10-09,2670.000000,2670.000000,2620.000000,2650.000000,2650.000000,10000
1986-10-10,2670.000000,2670.000000,2670.000000,2670.000000,2670.000000,20000
1986-10-13,2680.000000,2680.000000,2680.000000,2680.000000,2680.000000,5000
1986-10-14,2690.000000,2690.000000,2690.000000,2690.000000,2690.000000,20000
1986-10-15,2705.000000,2705.000000,2705.000000,2705.000000,2705.000000,10000
1986-10-16,2705.000000,2740.000000,2700.000000,2715.000000,2715.000000,30000
1986-10-17,2760.000000,2760.000000,2760.000000,2760.000000,2760.000000,20000
1986-10-20,2810.000000,2820.000000,2810.000000,2810.000000,2810.000000,7000
1986-10-21,2810.000000,2810.000000,2810.000000,2810.000000,2810.000000,5000
1986-10-22,2840.000000,2860.000000,2840.000000,2840.000000,2840.000000,30000
1986-10-23,2760.000000,2760.000000,2760.000000,2760.000000,2760.000000,20000
1986-10-24,2780.000000,2800.000000,2780.000000,2780.000000,2780.000000,30000
1986-10-27,2810.000000,2810.000000,2810.000000,2810.000000,2810.000000,3000
1986-10-28,2810.000000,2810.000000,2810.000000,2810.000000,2810.000000,30000
1986-10-29,2810.000000,2810.000000,2770.000000,2790.000000,2790.000000,10000
1986-10-30,2840.000000,2840.000000,2840.000000,2840.000000,2840.000000,10000
1986-10-31,2875.000000,2875.000000,2875.000000,2875.000000,2875.000000,20000
1986-11-03,2880.000000,2890.000000,2880.000000,2880.000000,2880.000000,60000
1986-11-04,2880.000000,2910.000000,2870.000000,2900.000000,2900.000000,70000
1986-11-05,2900.000000,2910.000000,2885.000000,2910.000000,2910.000000,2000
1986-11-06,2925.000000,2925.000000,2925.000000,2925.000000,2925.000000,50000
1986-11-07,2925.000000,2925.000000,2900.000000,2925.000000,2925.000000,30000
1986-11-10,2925.000000,2925.000000,2900.000000,2910.000000,2910.000000,50000
1986-11-11,2910.000000,2910.000000,2890.000000,2890.000000,2890.000000,8000
1986-11-12,2890.000000,2910.000000,2890.000000,2890.000000,2890.000000,20000
1986-11-13,2890.000000,2900.000000,2870.000000,2895.000000,2895.000000,20000
1986-11-14,2880.000000,2880.000000,2855.000000,2880.000000,2880.000000,10000
1986-11-17,2875.000000,2875.000000,2840.000000,2844.000000,2844.000000,40000
1986-11-18,2844.000000,2860.000000,2810.000000,2840.000000,2840.000000,30000
1986-11-19,2830.000000,2830.000000,2810.000000,2810.000000,2810.000000,20000
1986-11-20,2800.000000,2800.000000,2800.000000,2800.000000,2800.000000,8000
1986-11-21,2800.000000,2800.000000,2800.000000,2800.000000,2800.000000,20000
1986-11-24,2800.000000,2800.000000,2760.000000,2790.000000,2790.000000,20000
1986-11-25,2790.000000,2790.000000,2765.000000,2765.000000,2765.000000,20000
1986-11-26,2740.000000,2740.000000,2740.000000,2740.000000,2740.000000,40000
1986-11-28,2740.000000,2770.000000,2740.000000,2740.000000,2740.000000,50000
1986-12-01,2740.000000,2770.000000,2720.000000,2740.000000,2740.000000,40000
1986-12-02,2770.000000,2770.000000,2770.000000,2770.000000,2770.000000,50000
1986-12-03,2820.000000,2820.000000,2820.000000,2820.000000,2820.000000,70000
1986-12-04,2830.000000,2830.000000,2830.000000,2830.000000,2830.000000,10000
1986-12-05,2830.000000,2830.000000,2800.000000,2810.000000,2810.000000,60000
1986-12-08,2790.000000,2790.000000,2790.000000,2790.000000,2790.000000,20000
1986-12-09,2790.000000,2810.000000,2780.000000,2810.000000,2810.000000,30000
1986-12-10,2810.000000,2820.000000,2780.000000,2790.000000,2790.000000,80000
1986-12-11,2790.000000,2810.000000,2770.000000,2790.000000,2790.000000,10000
1986-12-12,2730.000000,2730.000000,2730.000000,2730.000000,2730.000000,20000
1986-12-15,2725.000000,2725.000000,2720.000000,2725.000000,2725.000000,20000
1986-12-16,2715.000000,2715.000000,2715.000000,2715.000000,2715.000000,60000
1986-12-17,2765.000000,2765.000000,2765.000000,2765.000000,2765.000000,30000
1986-12-18,2765.000000,2780.000000,2740.000000,2765.000000,2765.000000,110000
1986-12-19,2765.000000,2790.000000,2750.000000,2780.000000,2780.000000,30000
1986-12-22,2730.000000,2730.000000,2730.000000,2730.000000,2730.000000,50000
1986-12-23,2730.000000,2730.000000,2730.000000,2730.000000,2730.000000,170000
1986-12-24,2730.000000,2735.000000,2730.000000,2735.000000,2735.000000,20000
1986-12-26,2780.000000,2780.000000,2780.000000,2780.000000,2780.000000,30000
1986-12-29,2780.000000,2780.000000,2750.000000,2750.000000,2750.000000,40000
1986-12-30,2765.000000,2780.000000,2765.000000,2765.000000,2765.000000,120000
1986-12-31,2820.000000,2820.000000,2820.000000,2820.000000,2820.000000,120000
1987-01-02,2915.000000,2915.000000,2915.000000,2915.000000,2915.000000,60000
1987-01-05,2970.000000,2990.000000,2970.000000,2970.000000,2970.000000,80000
1987-01-06,2990.000000,2990.000000,2990.000000,2990.000000,2990.000000,40000
1987-01-07,3005.000000,3040.000000,3005.000000,3010.000000,3010.000000,100000
1987-01-08,2990.000000,2990.000000,2960.000000,2990.000000,2990.000000,9000
1987-01-09,2990.000000,2995.000000,2950.000000,2970.000000,2970.000000,30000
1987-01-12,2990.000000,3005.000000,2990.000000,2990.000000,2990.000000,40000
1987-01-13,2990.000000,3025.000000,2990.000000,3020.000000,3020.000000,20000
1987-01-14,3020.000000,3050.000000,3020.000000,3050.000000,3050.000000,30000
1987-01-15,3095.000000,3095.000000,3095.000000,3095.000000,3095.000000,20000
1987-01-16,3060.000000,3060.000000,3055.000000,3060.000000,3060.000000,60000
1987-01-19,3060.000000,3095.000000,3055.000000,3085.000000,3085.000000,6000
1987-01-20,3040.000000,3040.000000,3040.000000,3040.000000,3040.000000,20000
1987-01-21,3025.000000,3025.000000,3025.000000,3025.000000,3025.000000,40000
1987-01-22,3100.000000,3105.000000,3100.000000,3100.000000,3100.000000,40000
1987-01-23,3100.000000,3100.000000,3065.000000,3100.000000,3100.000000,24000
1987-01-26,3010.000000,3010.000000,2980.000000,3010.000000,3010.000000,40000
1987-01-27,3050.000000,3055.000000,3050.000000,3050.000000,3050.000000,40000
1987-01-28,3105.000000,3135.000000,3105.000000,3105.000000,3105.000000,50000
1987-01-29,3090.000000,3090.000000,3090.000000,3090.000000,3090.000000,40000
1987-01-30,3090.000000,3125.000000,3080.000000,3100.000000,3100.000000,10000
1987-02-02,3100.000000,3100.000000,3100.000000,3100.000000,3100.000000,40000
1987-02-03,3100.000000,3100.000000,3100.000000,3100.000000,3100.000000,10000
1987-02-04,3130.000000,3130.000000,3130.000000,3130.000000,3130.000000,20000
1987-02-05,3130.000000,3130.000000,3100.000000,3130.000000,3130.000000,60000
1987-02-06,3110.000000,3110.000000,3110.000000,3110.000000,3110.000000,30000
1987-02-09,3140.000000,3140.000000,3140.000000,3140.000000,3140.000000,20000
1987-02-10,3140.000000,3140.000000,3135.000000,3135.000000,3135.000000,10000
1987-02-11,3095.000000,3095.000000,3095.000000,3095.000000,3095.000000,4000
1987-02-12,3100.000000,3130.000000,3100.000000,3100.000000,3100.000000,50000
1987-02-13,3125.000000,3130.000000,3125.000000,3125.000000,3125.000000,30000
1987-02-17,3125.000000,3130.000000,3105.000000,3130.000000,3130.000000,60000
1987-02-18,3315.000000,3315.000000,3315.000000,3315.000000,3315.000000,170000
1987-02-19,3430.000000,3430.000000,3430.000000,3430.000000,3430.000000,50000
1987-02-20,3430.000000,3450.000000,3395.000000,3420.000000,3420.000000,30000
1987-02-23,3330.000000,3330.000000,3310.000000,3330.000000,3330.000000,40000
1987-02-24,3330.000000,3350.000000,3325.000000,3350.000000,3350.000000,9000
1987-02-25,3350.000000,3360.000000,3325.000000,3340.000000,3340.000000,10000
1987-02-26,3340.000000,3370.000000,3335.000000,3350.000000,3350.000000,10000
1987-02-27,3350.000000,3380.000000,3340.000000,3360.000000,3360.000000,20000
1987-03-02,3360.000000,3390.000000,3360.000000,3380.000000,3380.000000,8000
1987-03-03,3380.000000,3390.000000,3360.000000,3365.000000,3365.000000,20000
1987-03-04,3340.000000,3340.000000,3340.000000,3340.000000,3340.000000,70000
1987-03-05,3420.000000,3440.000000,3420.000000,3420.000000,3420.000000,90000
1987-03-06,3470.000000,3470.000000,3470.000000,3470.000000,3470.000000,30000
1987-03-09,3485.000000,3495.000000,3485.000000,3485.000000,3485.000000,11000
1987-03-10,3535.000000,3535.000000,3535.000000,3535.000000,3535.000000,20000
1987-03-11,3595.000000,3620.000000,3595.000000,3595.000000,3595.000000,50000
1987-03-12,3630.000000,3630.000000,3630.000000,3630.000000,3630.000000,20000
1987-03-13,3630.000000,3630.000000,3630.000000,3630.000000,3630.000000,30000
1987-03-16,3490.000000,3490.000000,3490.000000,3490.000000,3490.000000,10000
1987-03-17,3490.000000,3520.000000,3480.000000,3510.000000,3510.000000,30000
1987-03-18,3510.000000,3510.000000,3470.000000,3495.000000,3495.000000,20000
1987-03-19,3520.000000,3540.000000,3520.000000,3520.000000,3520.000000,40000
1987-03-20,3520.000000,3540.000000,3503.000000,3510.000000,3510.000000,90000
1987-03-23,3510.000000,3560.000000,3510.000000,3530.000000,3530.000000,70000
1987-03-24,3585.000000,3590.000000,3585.000000,3585.000000,3585.000000,80000
1987-03-25,3545.000000,3545.000000,3520.000000,3545.000000,3545.000000,40000
1987-03-26,3545.000000,3550.000000,3520.000000,3550.000000,3550.000000,4000
1987-03-27,3455.000000,3455.000000,3455.000000,3455.000000,3455.000000,20000
1987-03-30,3455.000000,3480.000000,3450.000000,3450.000000,3450.000000,50000
1987-03-31,3520.000000,3520.000000,3520.000000,3520.000000,3520.000000,30000
1987-04-01,3510.000000,3510.000000,3470.000000,3490.000000,3490.000000,20000
1987-04-02,3450.000000,3450.000000,3420.000000,3450.000000,3450.000000,20000
1987-04-03,3450.000000,3450.000000,3400.000000,3420.000000,3420.000000,60000
1987-04-06,3470.000000,3470.000000,3470.000000,3470.000000,3470.000000,220000
1987-04-07,3470.000000,3490.000000,3460.000000,3490.000000,3490.000000,20000
1987-04-08,3520.000000,3530.000000,3520.000000,3520.000000,3520.000000,30000
1987-04-09,3520.000000,3520.000000,3515.000000,3515.000000,3515.000000,20000
1987-04-10,3500.000000,3500.000000,3490.000000,3490.000000,3490.000000,30000
1987-04-13,3455.000000,3455.000000,3445.000000,3455.000000,3455.000000,7000
1987-04-14,3390.000000,3390.000000,3390.000000,3390.000000,3390.000000,30000
1987-04-15,3390.000000,3390.000000,3390.000000,3390.000000,3390.000000,20000
1987-04-16,3440.000000,3450.000000,3440.000000,3440.000000,3440.000000,20000
1987-04-20,3470.000000,3470.000000,3470.000000,3470.000000,3470.000000,9000
1987-04-21,3470.000000,3485.000000,3440.000000,3470.000000,3470.000000,4000
1987-04-22,3440.000000,3440.000000,3440.000000,3440.000000,3440.000000,8000
1987-04-23,3440.000000,3440.000000,3440.000000,3440.000000,3440.000000,40000
1987-04-24,3440.000000,3440.000000,3430.000000,3430.000000,3430.000000,7000
1987-04-27,3350.000000,3350.000000,3350.000000,3350.000000,3350.000000,14000
1987-04-28,3350.000000,3350.000000,3350.000000,3350.000000,3350.000000,5000
1987-04-29,3390.000000,3400.000000,3390.000000,3390.000000,3390.000000,4000
1987-04-30,3380.000000,3380.000000,3380.000000,3380.000000,3380.000000,20000
1987-05-01,3350.000000,3350.000000,3340.000000,3350.000000,3350.000000,40000
1987-05-04,3420.000000,3420.000000,3420.000000,3420.000000,3420.000000,10000
1987-05-05,3440.000000,3440.000000,3440.000000,3440.000000,3440.000000,10000
1987-05-06,3440.000000,3440.000000,3440.000000,3440.000000,3440.000000,4000
1987-05-07,3470.000000,3470.000000,3470.000000,3470.000000,3470.000000,40000
1987-05-08,3470.000000,3470.000000,3460.000000,3460.000000,3460.000000,5000
1987-05-11,3460.000000,3465.000000,3440.000000,3465.000000,3465.000000,10000
1987-05-12,3510.000000,3510.000000,3510.000000,3510.000000,3510.000000,10000
1987-05-13,3470.000000,3470.000000,3470.000000,3470.000000,3470.000000,8000
1987-05-14,3510.000000,3510.000000,3510.000000,3510.000000,3510.000000,40000
1987-05-15,3500.000000,3500.000000,3500.000000,3500.000000,3500.000000,1000
1987-05-18,3450.000000,3450.000000,3450.000000,3450.000000,3450.000000,20000
1987-05-19,3470.000000,3480.000000,3470.000000,3470.000000,3470.000000,43000
1987-05-20,3415.000000,3415.000000,3415.000000,3415.000000,3415.000000,22000
1987-05-21,3430.000000,3460.000000,3430.000000,3430.000000,3430.000000,30000
1987-05-22,3420.000000,3420.000000,3400.000000,3420.000000,3420.000000,20000
1987-05-26,3460.000000,3460.000000,3460.000000,3460.000000,3460.000000,6000
1987-05-27,3460.000000,3460.000000,3450.000000,3450.000000,3450.000000,10000
1987-05-28,3370.000000,3370.000000,3370.000000,3370.000000,3370.000000,8000
1987-05-29,3380.000000,3410.000000,3380.000000,3410.000000,3410.000000,10000
1987-06-01,3425.000000,3425.000000,3425.000000,3425.000000,3425.000000,14000
1987-06-02,3380.000000,3380.000000,3380.000000,3380.000000,3380.000000,30000
1987-06-03,3420.000000,3420.000000,3420.000000,3420.000000,3420.000000,7000
1987-06-04,3420.000000,3420.000000,3400.000000,3400.000000,3400.000000,20000
1987-06-05,3400.000000,3400.000000,3400.000000,3400.000000,3400.000000,20000
1987-06-08,3400.000000,3400.000000,3360.000000,3390.000000,3390.000000,20000
1987-06-09,3400.000000,3400.000000,3400.000000,3400.000000,3400.000000,30000
1987-06-10,3400.000000,3400.000000,3400.000000,3400.000000,3400.000000,9000
1987-06-11,3400.000000,3400.000000,3400.000000,3400.000000,3400.000000,40000
1987-06-12,3400.000000,3400.000000,3360.000000,3380.000000,3380.000000,20000
1987-06-15,3400.000000,3400.000000,3400.000000,3400.000000,3400.000000,12000
1987-06-16,3400.000000,3430.000000,3400.000000,3400.000000,3400.000000,42000
1987-06-17,3410.000000,3410.000000,3410.000000,3410.000000,3410.000000,20000
1987-06-18,3480.000000,3480.000000,3480.000000,3480.000000,3480.000000,20000
1987-06-19,3430.000000,3430.000000,3430.000000,3430.000000,3430.000000,20000
1987-06-22,3430.000000,3430.000000,3430.000000,3430.000000,3430.000000,40000
1987-06-23,3520.000000,3520.000000,3520.000000,3520.000000,3520.000000,40000
1987-06-24,3520.000000,3520.000000,3520.000000,3520.000000,3520.000000,3000
1987-06-25,3520.000000,3520.000000,3520.000000,3520.000000,3520.000000,5000
1987-06-26,3480.000000,3480.000000,3480.000000,3480.000000,3480.000000,5000
1987-06-29,3510.000000,3520.000000,3510.000000,3510.000000,3510.000000,20000
1987-06-30,3510.000000,3520.000000,3500.000000,3500.000000,3500.000000,20000
1987-07-01,3500.000000,3500.000000,3450.000000,3480.000000,3480.000000,4000
1987-07-02,3440.000000,3440.000000,3420.000000,3440.000000,3440.000000,60000
1987-07-06,3480.000000,3480.000000,3480.000000,3480.000000,3480.000000,30000
1987-07-07,3550.000000,3550.000000,3550.000000,3550.000000,3550.000000,12000
1987-07-08,3500.000000,3500.000000,3500.000000,3500.000000,3500.000000,40000
1987-07-09,3500.000000,3550.000000,3500.000000,3520.000000,3520.000000,5000
1987-07-10,3520.000000,3520.000000,3520.000000,3520.000000,3520.000000,33000
1987-07-13,3550.000000,3580.000000,3550.000000,3550.000000,3550.000000,34000
1987-07-14,3550.000000,3550.000000,3530.000000,3550.000000,3550.000000,20000
1987-07-15,3640.000000,3640.000000,3640.000000,3640.000000,3640.000000,32000
1987-07-16,3680.000000,3680.000000,3680.000000,3680.000000,3680.000000,5000
1987-07-17,3710.000000,3710.000000,3710.000000,3710.000000,3710.000000,20000
1987-07-20,3750.000000,3750.000000,3750.000000,3750.000000,3750.000000,30000
1987-07-21,3740.000000,3740.000000,3740.000000,3740.000000,3740.000000,20000
1987-07-22,3740.000000,3740.000000,3720.000000,3740.000000,3740.000000,30000
1987-07-23,3780.000000,3780.000000,3780.000000,3780.000000,3780.000000,20000
1987-07-24,3780.000000,3780.000000,3770.000000,3770.000000,3770.000000,20000
1987-07-27,3820.000000,3850.000000,3820.000000,3820.000000,3820.000000,40000
1987-07-28,3870.000000,3880.000000,3870.000000,3870.000000,3870.000000,40000
1987-07-29,3870.000000,3870.000000,3870.000000,3870.000000,3870.000000,50000
1987-07-30,3910.000000,3910.000000,3910.000000,3910.000000,3910.000000,20000
1987-07-31,3960.000000,3970.000000,3960.000000,3960.000000,3960.000000,9000
1987-08-03,3910.000000,3910.000000,3910.000000,3910.000000,3910.000000,20000
1987-08-04,3960.000000,3980.000000,3960.000000,3960.000000,3960.000000,60000
1987-08-05,3980.000000,3980.000000,3980.000000,3980.000000,3980.000000,10000
1987-08-06,4130.000000,4130.000000,4130.000000,4130.000000,4130.000000,22000
1987-08-07,4090.000000,4090.000000,4080.000000,4080.000000,4080.000000,80000
1987-08-10,4105.000000,4105.000000,4105.000000,4105.000000,4105.000000,8000
1987-08-11,4140.000000,4170.000000,4140.000000,4140.000000,4140.000000,50000
1987-08-12,4120.000000,4120.000000,4120.000000,4120.000000,4120.000000,40000
1987-08-13,4040.000000,4040.000000,4027.000000,4040.000000,4040.000000,20000
1987-08-14,4180.000000,4180.000000,4180.000000,4180.000000,4180.000000,30000
1987-08-17,4200.000000,4200.000000,4200.000000,4200.000000,4200.000000,100000
1987-08-18,4080.000000,4080.000000,4080.000000,4080.000000,4080.000000,10000
1987-08-19,4120.000000,4120.000000,4120.000000,4120.000000,4120.000000,20000
1987-08-20,4080.000000,4080.000000,4080.000000,4080.000000,4080.000000,9000
1987-08-21,4140.000000,4140.000000,4140.000000,4140.000000,4140.000000,10000
1987-08-24,4040.000000,4040.000000,4040.000000,4040.000000,4040.000000,30000
1987-08-25,3900.000000,3900.000000,3900.000000,3900.000000,3900.000000,8000
1987-08-26,3870.000000,3870.000000,3860.000000,3870.000000,3870.000000,20000
1987-08-27,3920.000000,3920.000000,3920.000000,3920.000000,3920.000000,23000
1987-08-28,3940.000000,3940.000000,3940.000000,3940.000000,3940.000000,20000
1987-08-31,3990.000000,4000.000000,3990.000000,3990.000000,3990.000000,30000
1987-09-01,3900.000000,3900.000000,3900.000000,3900.000000,3900.000000,20000
1987-09-02,3900.000000,3900.000000,3900.000000,3900.000000,3900.000000,5000
1987-09-03,3800.000000,3800.000000,3800.000000,3800.000000,3800.000000,60000
1987-09-04,3750.000000,3750.000000,3750.000000,3750.000000,3750.000000,30000
1987-09-08,3750.000000,3760.000000,3750.000000,3750.000000,3750.000000,40000
1987-09-09,3750.000000,3750.000000,3750.000000,3750.000000,3750.000000,6000
1987-09-10,3770.000000,3770.000000,3770.000000,3770.000000,3770.000000,70000
1987-09-11,3860.000000,3860.000000,3860.000000,3860.000000,3860.000000,21000
1987-09-14,3890.000000,3900.000000,3890.000000,3890.000000,3890.000000,12000
1987-09-15,3820.000000,3820.000000,3820.000000,3820.000000,3820.000000,20000
1987-09-16,3940.000000,3940.000000,3940.000000,3940.000000,3940.000000,40000
1987-09-17,3920.000000,3920.000000,3900.000000,3900.000000,3900.000000,50000
1987-09-18,3900.000000,3900.000000,3900.000000,3900.000000,3900.000000,1000
1987-09-21,3800.000000,3800.000000,3800.000000,3800.000000,3800.000000,13000
1987-09-22,3880.000000,3880.000000,3880.000000,3880.000000,3880.000000,40000
1987-09-23,3980.000000,3980.000000,3980.000000,3980.000000,3980.000000,23000
1987-09-24,3800.000000,3800.000000,3800.000000,3800.000000,3800.000000,2000
1987-09-25,3890.000000,3890.000000,3890.000000,3890.000000,3890.000000,5000
1987-09-28,3900.000000,3900.000000,3900.000000,3900.000000,3900.000000,40000
1987-09-29,4080.000000,4080.000000,4080.000000,4080.000000,4080.000000,84000
1987-09-30,4200.000000,4220.000000,4200.000000,4220.000000,4220.000000,90000
1987-10-01,4180.000000,4180.000000,4150.000000,4180.000000,4180.000000,50000
1987-10-02,4250.000000,4270.000000,4250.000000,4250.000000,4250.000000,40000
1987-10-05,4180.000000,4180.000000,4180.000000,4180.000000,4180.000000,30000
1987-10-06,4160.000000,4160.000000,4160.000000,4160.000000,4160.000000,40000
1987-10-07,4150.000000,4150.000000,4150.000000,4150.000000,4150.000000,30000
1987-10-08,4050.000000,4050.000000,4050.000000,4050.000000,4050.000000,20000
1987-10-09,4110.000000,4110.000000,4110.000000,4110.000000,4110.000000,40000
1987-10-12,4025.000000,4025.000000,4010.000000,4025.000000,4025.000000,20000
1987-10-13,4220.000000,4220.000000,4220.000000,4220.000000,4220.000000,100000
1987-10-14,4140.000000,4140.000000,4140.000000,4140.000000,4140.000000,10000
1987-10-15,4050.000000,4050.000000,4050.000000,4050.000000,4050.000000,13000
1987-10-16,3890.000000,3890.000000,3890.000000,3890.000000,3890.000000,30000
1987-10-19,3170.000000,3170.000000,3160.000000,3170.000000,3170.000000,2647000
1987-10-20,3290.000000,3290.000000,3290.000000,3290.000000,3290.000000,305000
1987-10-21,3600.000000,3600.000000,3600.000000,3600.000000,3600.000000,190000
1987-10-22,3440.000000,3440.000000,3440.000000,3440.000000,3440.000000,102000
1987-10-23,3275.000000,3275.000000,3275.000000,3275.000000,3275.000000,134000
1987-10-26,2900.000000,2900.000000,2900.000000,2900.000000,2900.000000,140000
1987-10-27,2675.000000,2675.000000,2675.000000,2675.000000,2675.000000,120000
1987-10-28,2900.000000,2900.000000,2900.000000,2900.000000,2900.000000,141000
1987-10-29,3025.000000,3025.000000,3025.000000,3025.000000,3025.000000,220000
1987-10-30,3325.000000,3325.000000,3325.000000,3325.000000,3325.000000,73000
1987-11-02,3150.000000,3150.000000,3150.000000,3150.000000,3150.000000,50000
1987-11-03,3000.000000,3000.000000,3000.000000,3000.000000,3000.000000,20000
1987-11-04,2950.000000,2950.000000,2925.000000,2950.000000,2950.000000,110000
1987-11-05,2900.000000,2900.000000,2900.000000,2900.000000,2900.000000,42000
1987-11-06,3050.000000,3050.000000,3050.000000,3050.000000,3050.000000,9000
1987-11-09,2900.000000,2900.000000,2875.000000,2900.000000,2900.000000,82000
1987-11-10,2950.000000,2950.000000,2950.000000,2950.000000,2950.000000,21000
1987-11-11,2975.000000,2975.000000,2975.000000,2975.000000,2975.000000,10000
1987-11-12,3000.000000,3025.000000,3000.000000,3025.000000,3025.000000,53000
1987-11-13,3025.000000,3025.000000,3000.000000,3025.000000,3025.000000,11000
1987-11-16,3050.000000,3075.000000,3050.000000,3050.000000,3050.000000,6000
1987-11-17,3050.000000,3050.000000,3050.000000,3050.000000,3050.000000,20000
1987-11-18,2850.000000,2850.000000,2835.000000,2850.000000,2850.000000,41000
1987-11-19,2900.000000,2910.000000,2900.000000,2900.000000,2900.000000,90000
1987-11-20,2900.000000,2900.000000,2900.000000,2900.000000,2900.000000,4000
1987-11-23,3000.000000,3050.000000,3000.000000,3025.000000,3025.000000,7000
1987-11-24,2950.000000,2950.000000,2950.000000,2950.000000,2950.000000,12000
1987-11-25,3075.000000,3100.000000,3075.000000,3075.000000,3075.000000,20000
1987-11-27,2975.000000,2975.000000,2950.000000,2975.000000,2975.000000,6000
1987-11-30,2900.000000,2900.000000,2900.000000,2900.000000,2900.000000,94000
1987-12-01,2900.000000,2900.000000,2900.000000,2900.000000,2900.000000,20000
1987-12-02,2800.000000,2800.000000,2775.000000,2800.000000,2800.000000,30000
1987-12-03,2850.000000,2850.000000,2850.000000,2850.000000,2850.000000,20000
1987-12-04,2750.000000,2750.000000,2750.000000,2750.000000,2750.000000,110000
1987-12-07,2775.000000,2775.000000,2775.000000,2775.000000,2775.000000,61000
1987-12-08,2850.000000,2850.000000,2850.000000,2850.000000,2850.000000,31000
1987-12-09,2750.000000,2750.000000,2750.000000,2750.000000,2750.000000,27000
1987-12-10,2800.000000,2800.000000,2800.000000,2800.000000,2800.000000,33000
1987-12-11,2900.000000,2900.000000,2900.000000,2900.000000,2900.000000,11000
1987-12-14,2975.000000,2975.000000,2975.000000,2975.000000,2975.000000,50000
1987-12-15,2975.000000,2975.000000,2975.000000,2975.000000,2975.000000,30000
1987-12-16,3050.000000,3050.000000,3050.000000,3050.000000,3050.000000,60000
1987-12-17,3100.000000,3100.000000,3100.000000,3100.000000,3100.000000,8000
1987-12-18,3050.000000,3050.000000,3050.000000,3050.000000,3050.000000,8000
1987-12-21,3050.000000,3050.000000,3050.000000,3050.000000,3050.000000,21000
1987-12-22,3025.000000,3025.000000,3025.000000,3025.000000,3025.000000,50000
1987-12-23,3025.000000,3050.000000,3025.000000,3025.000000,3025.000000,40000
1987-12-24,3050.000000,3050.000000,3050.000000,3050.000000,3050.000000,8000
1987-12-28,3100.000000,3100.000000,3100.000000,3100.000000,3100.000000,50000
1987-12-29,3050.000000,3050.000000,3025.000000,3025.000000,3025.000000,80000
1987-12-30,3025.000000,3050.000000,3025.000000,3025.000000,3025.000000,100000
1987-12-31,2950.000000,2950.000000,2950.000000,2950.000000,2950.000000,30000
1988-01-04,3150.000000,3150.000000,3150.000000,3150.000000,3150.000000,43000
1988-01-05,3100.000000,3100.000000,3075.000000,3075.000000,3075.000000,100000
1988-01-06,3030.000000,3030.000000,3000.000000,3030.000000,3030.000000,42000
1988-01-07,3075.000000,3075.000000,3075.000000,3075.000000,3075.000000,5000
1988-01-08,3075.000000,3075.000000,3050.000000,3050.000000,3050.000000,14000
1988-01-11,3075.000000,3075.000000,3075.000000,3075.000000,3075.000000,30000
1988-01-12,3075.000000,3075.000000,3075.000000,3075.000000,3075.000000,23000
1988-01-13,3075.000000,3075.000000,3050.000000,3050.000000,3050.000000,21000
1988-01-14,3050.000000,3050.000000,3000.000000,3030.000000,3030.000000,54000
1988-01-15,3075.000000,3100.000000,3075.000000,3075.000000,3075.000000,41000
1988-01-18,3100.000000,3100.000000,3100.000000,3100.000000,3100.000000,13000
1988-01-19,3150.000000,3150.000000,3150.000000,3150.000000,3150.000000,9000
1988-01-20,3150.000000,3150.000000,3150.000000,3150.000000,3150.000000,20000
1988-01-21,3030.000000,3030.000000,3000.000000,3030.000000,3030.000000,52000
1988-01-22,3065.000000,3065.000000,3065.000000,3065.000000,3065.000000,30000
1988-01-25,3200.000000,3200.000000,3200.000000,3200.000000,3200.000000,20000
1988-01-26,3025.000000,3025.000000,3025.000000,3025.000000,3025.000000,8000
1988-01-27,3100.000000,3100.000000,3100.000000,3100.000000,3100.000000,2000
1988-01-28,3100.000000,3100.000000,3100.000000,3100.000000,3100.000000,7000
1988-01-29,3030.000000,3030.000000,3000.000000,3030.000000,3030.000000,50000
1988-02-01,3100.000000,3100.000000,3100.000000,3100.000000,3100.000000,30000
1988-02-02,3150.000000,3150.000000,3150.000000,3150.000000,3150.000000,4000
1988-02-03,3050.000000,3050.000000,3050.000000,3050.000000,3050.000000,5000
1988-02-04,3150.000000,3150.000000,3150.000000,3150.000000,3150.000000,30000
